CT_CD,DO_NM,CT_NM,산업대분류CD,산업중분류CD,산업소분류CD,산업대분류명,산업중분류명,산업소분류명,조직형태,사업체구분,설립시기,소상공인수
28110,인천,중구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2014,6
28110,인천,중구,Q,86,3,보건업 및 사회복지 서비스업(86~87),보건업,공중 보건 의료업,5,1,2000년이전,2
28110,인천,중구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2003,1
28110,인천,중구,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,1,1,2014,2
28110,인천,중구,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,2,1,2013,1
28110,인천,중구,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,3,1,2008,1
28110,인천,중구,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,3,3,2009,1
28110,인천,중구,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,3,3,2012,1
28110,인천,중구,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2007,1
28110,인천,중구,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2012,1
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2004,2
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2005,1
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2006,2
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2007,2
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2008,3
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2009,4
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2010,1
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2011,9
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2012,19
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2013,6
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2014,10
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,1,2010,1
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,1,2013,1
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,2,2000년이전,2
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,2,2012,1
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,2,2013,1
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2001,1
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2008,1
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2000년이전,3
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2003,1
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2006,1
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2007,1
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2010,2
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2011,2
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2012,1
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,5,1,2013,1
28110,인천,중구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,5,1,2014,1
28140,인천,동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2000년이전,26
28140,인천,동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2001,2
28140,인천,동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2002,4
28140,인천,동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2003,3
28140,인천,동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2004,5
28140,인천,동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2005,3
28140,인천,동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2006,1
28140,인천,동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2007,1
28140,인천,동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2009,1
28140,인천,동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2010,3
28140,인천,동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2011,2
28140,인천,동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2012,1
28140,인천,동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2013,3
28140,인천,동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2014,3
28140,인천,동구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,3,3,2011,1
28140,인천,동구,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2000년이전,1
28140,인천,동구,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2001,1
28140,인천,동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2003,2
28140,인천,동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2007,1
28140,인천,동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2009,4
28140,인천,동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2010,5
28140,인천,동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2011,3
28140,인천,동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2012,8
28140,인천,동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2014,6
28140,인천,동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,1,2011,1
28140,인천,동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2003,1
28140,인천,동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2004,1
28140,인천,동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2009,1
28140,인천,동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2012,1
28140,인천,동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2000년이전,4
28140,인천,동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2003,1
28140,인천,동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2005,1
28140,인천,동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2009,2
28140,인천,동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2010,1
28140,인천,동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2011,1
28140,인천,동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2012,1
28140,인천,동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2013,3
28140,인천,동구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2014,1
28170,인천,남구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2000년이전,135
28170,인천,남구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2001,11
28170,인천,남구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2002,9
28170,인천,남구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2003,17
28170,인천,남구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2004,6
28170,인천,남구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2005,10
28170,인천,남구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2006,8
28170,인천,남구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2007,11
28170,인천,남구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2008,12
28170,인천,남구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2009,15
28170,인천,남구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2010,12
28170,인천,남구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2011,11
28170,인천,남구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2012,15
28170,인천,남구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2013,5
28170,인천,남구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2014,9
28170,인천,남구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,3,1,2002,1
28170,인천,남구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,3,3,2013,1
28170,인천,남구,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,3,3,2014,1
28170,인천,남구,Q,86,3,보건업 및 사회복지 서비스업(86~87),보건업,공중 보건 의료업,5,1,2013,1
28170,인천,남구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2000년이전,3
28170,인천,남구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2002,1
28170,인천,남구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2003,1
28170,인천,남구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2004,1
28170,인천,남구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2007,1
28170,인천,남구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2009,2
28170,인천,남구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2010,1
28170,인천,남구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2011,2
28170,인천,남구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2012,2
28170,인천,남구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2013,1
28170,인천,남구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,2,1,2012,1
28170,인천,남구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,2,3,2008,1
28170,인천,남구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,3,3,2005,1
28170,인천,남구,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,4,1,2011,1
28170,인천,남구,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,1,1,2013,1
28170,인천,남구,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,1,1,2014,1
28170,인천,남구,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,3,2,2005,1
28170,인천,남구,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,3,3,2012,1
28170,인천,남구,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2000년이전,3
28170,인천,남구,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2001,1
28170,인천,남구,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2003,1
28170,인천,남구,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2006,1
28170,인천,남구,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2009,1
28170,인천,남구,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2014,1
28170,인천,남구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2000년이전,2
28170,인천,남구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2001,2
28170,인천,남구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2003,1
28170,인천,남구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2004,3
28170,인천,남구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2005,1
28170,인천,남구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2006,3
28170,인천,남구,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2007,2
